fecha_hora,real,modelo,prediccion,escenario
2025-10-02 18:00:00,11284931.88,Prophet,9881489.68630695,historical
2025-10-02 19:00:00,11271241.93,Prophet,10017907.297552798,historical
2025-10-02 20:00:00,10981287.71,Prophet,9925277.773071103,historical
2025-10-02 21:00:00,10511095.69,Prophet,9537057.296954472,historical
2025-10-02 22:00:00,9803500.75,Prophet,8948244.928724475,historical
2025-10-02 23:00:00,9196315.82,Prophet,8348685.435438686,historical
2025-10-03 00:00:00,8717755.26,Prophet,7894498.909534782,historical
2025-10-03 01:00:00,8425154.62,Prophet,7625425.177019469,historical
2025-10-03 02:00:00,8203807.83,Prophet,7487839.38559483,historical
2025-10-03 03:00:00,8066034.79,Prophet,7425445.8781026965,historical
2025-10-03 04:00:00,8240128.31,Prophet,7444636.427059395,historical
2025-10-03 05:00:00,8661204.69,Prophet,7597109.108148055,historical
2025-10-03 06:00:00,8873463.8,Prophet,7908156.092317843,historical
2025-10-03 07:00:00,9291373.38,Prophet,8329241.735662745,historical
2025-10-03 08:00:00,9737979.81,Prophet,8762278.145235054,historical
2025-10-03 09:00:00,9986960.19,Prophet,9127276.346985396,historical
2025-10-03 10:00:00,10301667.07,Prophet,9403807.112845298,historical
2025-10-03 11:00:00,10666212.73,Prophet,9609908.53657995,historical
2025-10-03 12:00:00,10653657.58,Prophet,9751479.033291494,historical
2025-10-03 13:00:00,10636849.05,Prophet,9805813.014114866,historical
2025-10-03 14:00:00,10808769.74,Prophet,9761741.683678418,historical
2025-10-03 15:00:00,10858077.87,Prophet,9669674.452641986,historical
2025-10-03 16:00:00,10641054.67,Prophet,9633411.032939343,historical
2025-10-03 17:00:00,10474617.34,Prophet,9730150.529755605,historical
2025-10-03 18:00:00,11044497.82,Prophet,9924155.97543508,historical
2025-10-03 19:00:00,11006120.58,Prophet,10061237.068160875,historical
2025-10-03 20:00:00,10724907.11,Prophet,9966489.219100475,historical
2025-10-03 21:00:00,10212348.84,Prophet,9573142.85472688,historical
2025-10-03 22:00:00,9709027.48,Prophet,8976003.261070833,historical
2025-10-03 23:00:00,9143282.59,Prophet,8364757.035733444,historical
2025-10-04 00:00:00,8659006.75,Prophet,7895404.929853023,historical
2025-10-04 01:00:00,8335649.24,Prophet,7607609.037819434,historical
2025-10-04 02:00:00,8093888.99,Prophet,7447710.682271953,historical
2025-10-04 03:00:00,7942841.83,Prophet,7359426.06388245,historical
2025-10-04 04:00:00,7955077.54,Prophet,7349205.721858965,historical
2025-10-04 05:00:00,8045024.29,Prophet,7468854.060348138,historical
2025-10-04 06:00:00,8194929.91,Prophet,7743817.204364775,historical
2025-10-04 07:00:00,8622104.25,Prophet,8125760.555811819,historical
2025-10-04 08:00:00,9057231.98,Prophet,8516843.226987818,historical
2025-10-04 09:00:00,9443240.09,Prophet,8837367.483983012,historical
2025-10-04 10:00:00,9729815.92,Prophet,9067237.270871626,historical
2025-10-04 11:00:00,9887022.21,Prophet,9224862.925864369,historical
2025-10-04 12:00:00,9841744.85,Prophet,9316550.792731103,historical
2025-10-04 13:00:00,9777281.15,Prophet,9320035.013936402,historical
2025-10-04 14:00:00,9644210.02,Prophet,9224613.995155975,historical
2025-10-04 15:00:00,9633426.58,Prophet,9081187.080844605,historical
2025-10-04 16:00:00,9624249.24,Prophet,8994061.561433744,historical
2025-10-04 17:00:00,9769176.83,Prophet,9040956.38408498,historical
2025-10-04 18:00:00,10456357.34,Prophet,9186661.073682649,historical
2025-10-04 19:00:00,10322471.98,Prophet,9277512.692145385,historical
2025-10-04 20:00:00,10059295.09,Prophet,9139129.00736023,historical
2025-10-04 21:00:00,9505042.6,Prophet,8705251.887561101,historical
2025-10-04 22:00:00,9104286.78,Prophet,8071181.2782716695,historical
2025-10-04 23:00:00,8672961.83,Prophet,7427075.89735155,historical
2025-10-05 00:00:00,8333428.24,Prophet,6929380.5005553495,historical
2025-10-05 01:00:00,8019422.85,Prophet,6618167.7415074045,historical
2025-10-05 02:00:00,7789547.58,Prophet,6440151.040030746,historical
2025-10-05 03:00:00,7620577.97,Prophet,6339375.589141349,historical
2025-10-05 04:00:00,7561500.63,Prophet,6322573.604490665,historical
2025-10-05 05:00:00,7468610.79,Prophet,6441780.124005618,historical
2025-10-05 06:00:00,7313695.44,Prophet,6722617.668560123,historical
2025-10-05 07:00:00,7580833.27,Prophet,7116871.175463404,historical
2025-10-05 08:00:00,7936428.03,Prophet,7526760.416338854,historical
2025-10-05 09:00:00,8464818.78,Prophet,7872588.059599478,historical
2025-10-05 10:00:00,8821059.45,Prophet,8134197.468064098,historical
2025-10-05 11:00:00,9085308.44,Prophet,8329877.355476713,historical
2025-10-05 12:00:00,8985368.57,Prophet,8465752.009601591,historical
2025-10-05 13:00:00,9019928.5,Prophet,8519314.364878044,historical
2025-10-05 14:00:00,9002490.41,Prophet,8479564.403051091,historical
2025-10-05 15:00:00,9039058.34,Prophet,8397048.402191672,historical
2025-10-05 16:00:00,8967864.11,Prophet,8375669.128140547,historical
2025-10-05 17:00:00,9227797.02,Prophet,8492693.306081997,historical
2025-10-05 18:00:00,10049921.23,Prophet,8712414.838428007,historical
2025-10-05 19:00:00,10159810.39,Prophet,8880636.549462896,historical
2025-10-05 20:00:00,10022952.88,Prophet,8822408.575308952,historical
2025-10-05 21:00:00,9757765.06,Prophet,8470877.356517129,historical
2025-10-05 22:00:00,9308172.19,Prophet,7920725.527691728,historical
2025-10-05 23:00:00,8817075.64,Prophet,7361478.77335862,historical
2025-10-06 00:00:00,8421714.36,Prophet,6948939.432116885,historical
2025-10-06 01:00:00,8156503.99,Prophet,6722534.802635298,historical
2025-10-06 02:00:00,7945304.88,Prophet,6628336.491160364,historical
2025-10-06 03:00:00,7845881.51,Prophet,6609757.858346369,historical
2025-10-06 04:00:00,7966886.29,Prophet,6672915.595833937,historical
2025-10-06 05:00:00,8207497.54,Prophet,6869251.669049599,historical
2025-10-06 06:00:00,8541794.31,Prophet,7223823.867533256,historical
2025-10-06 07:00:00,9161990.34,Prophet,7687886.308268916,historical
2025-10-06 08:00:00,9717369.36,Prophet,8163167.041424066,historical
2025-10-06 09:00:00,10083430.57,Prophet,8569520.859922793,historical
2025-10-06 10:00:00,10451735.4,Prophet,8886391.351910125,historical
2025-10-06 11:00:00,10697159.56,Prophet,9131719.27202289,historical
2025-10-06 12:00:00,10657012.63,Prophet,9311335.89941505,historical
2025-10-06 13:00:00,10693203.84,Prophet,9402498.631677672,historical
2025-10-06 14:00:00,10837208.48,Prophet,9394031.267213935,historical
2025-10-06 15:00:00,10920649.33,Prophet,9336364.477780057,historical
2025-10-06 16:00:00,10758398.27,Prophet,9333346.554331785,historical
2025-10-06 17:00:00,10649685.05,Prophet,9462250.761282617,historical
2025-10-06 18:00:00,11137567.06,Prophet,9687437.770237971,historical
2025-10-06 19:00:00,11114538.47,Prophet,9854835.966690226,historical
2025-10-06 20:00:00,10866993.48,Prophet,9789677.76862656,historical
2025-10-06 21:00:00,10382525.06,Prophet,9425345.942629887,historical
2025-10-06 22:00:00,9735092.92,Prophet,8856810.246576639,historical
2025-10-06 23:00:00,9204130.39,Prophet,8273930.50993347,historical
2025-10-07 00:00:00,8714667.8,Prophet,7832885.98121816,historical
2025-10-07 01:00:00,8404990.06,Prophet,7573518.949461059,historical
2025-10-07 02:00:00,8167295.03,Prophet,7442349.0370585825,historical
2025-10-07 03:00:00,8079466.35,Prophet,7383265.283832159,historical
2025-10-07 04:00:00,8193672.22,Prophet,7402882.118202917,historical
2025-10-07 05:00:00,8416429.91,Prophet,7553155.519455047,historical
2025-10-07 06:00:00,8727778.44,Prophet,7859667.682052131,historical
2025-10-07 07:00:00,9325512.9,Prophet,8274201.597608554,historical
2025-10-07 08:00:00,9800744.5,Prophet,8699012.774026271,historical
2025-10-07 09:00:00,10056839.02,Prophet,9054476.262999088,historical
2025-10-07 10:00:00,10477139.19,Prophet,9320543.101573221,historical
2025-10-07 11:00:00,10815146.63,Prophet,9515643.309524214,historical
2025-10-07 12:00:00,10651457.82,Prophet,9646074.171423886,historical
2025-10-07 13:00:00,10789338.42,Prophet,9689531.11054375,historical
2025-10-07 14:00:00,10977201.5,Prophet,9635243.659276811,historical
2025-10-07 15:00:00,11007756.07,Prophet,9534012.07552765,historical
2025-10-07 16:00:00,10951310.42,Prophet,9490014.72938027,historical
2025-10-07 17:00:00,10898699.34,Prophet,9580812.62982623,historical
2025-10-07 18:00:00,11447263.84,Prophet,9771009.590875365,historical
2025-10-07 19:00:00,11443108.08,Prophet,9906730.851300854,historical
2025-10-07 20:00:00,11209425.88,Prophet,9813358.300396401,historical
2025-10-07 21:00:00,10716472.93,Prophet,9424376.30137164,historical
2025-10-07 22:00:00,10034196.97,Prophet,8834808.439909782,historical
2025-10-07 23:00:00,9435402.93,Prophet,8234521.299953922,historical
2025-10-08 00:00:00,8934301.16,Prophet,7779655.079766936,historical
2025-10-08 01:00:00,8620983.84,Prophet,7509969.0319310725,historical
2025-10-08 02:00:00,8502807.41,Prophet,7371858.094388526,historical
2025-10-08 03:00:00,8226876.06,Prophet,7309047.79601369,historical
2025-10-08 04:00:00,8384300.56,Prophet,7327953.490194288,historical
2025-10-08 05:00:00,8547009.28,Prophet,7480300.17318506,historical
2025-10-08 06:00:00,8782824.46,Prophet,7791411.14582105,historical
2025-10-08 07:00:00,9411497.76,Prophet,8212786.878302261,historical
2025-10-08 08:00:00,10104354.02,Prophet,8646381.23833381,historical
2025-10-08 09:00:00,10277562.04,Prophet,9012253.19216172,historical
2025-10-08 10:00:00,10516303.88,Prophet,9290028.021034334,historical
2025-10-08 11:00:00,10806844.77,Prophet,9497805.130626215,historical
2025-10-08 12:00:00,10794116.58,Prophet,9641551.118692579,historical
2025-10-08 13:00:00,10822265.42,Prophet,9698635.34442447,historical
2025-10-08 14:00:00,11026894.92,Prophet,9657970.443315692,historical
2025-10-08 15:00:00,10836678.92,Prophet,9570053.277504047,historical
2025-10-08 16:00:00,10730702.77,Prophet,9538776.390383678,historical
2025-10-08 17:00:00,10621932.97,Prophet,9641436.28329046,historical
2025-10-08 18:00:00,11156090.04,Prophet,9842396.966242824,historical
2025-10-08 19:00:00,11164860.51,Prophet,9987571.554890135,historical
2025-10-08 20:00:00,10895384.11,Prophet,9902160.029550098,historical
2025-10-08 21:00:00,10430702.66,Prophet,9519497.117751194,historical
2025-10-08 22:00:00,9804037.82,Prophet,8934490.603729768,historical
2025-10-08 23:00:00,9149441.71,Prophet,8336926.150365915,historical
2025-10-09 00:00:00,8854198.33,Prophet,7882898.436373955,historical
2025-10-09 01:00:00,8705943.42,Prophet,7612156.58913125,historical
2025-10-09 02:00:00,8399077.65,Prophet,7471120.285483126,historical
2025-10-09 03:00:00,8181647.17,Prophet,7403573.61421762,historical
2025-10-09 04:00:00,8316976.24,Prophet,7416022.7724816855,historical
2025-10-09 05:00:00,8518412.1,Prophet,7560313.87741874,historical
2025-10-09 06:00:00,8813472.82,Prophet,7861919.182746782,historical
2025-10-09 07:00:00,9301127.87,Prophet,8272513.096826034,historical
2025-10-09 08:00:00,9796684.51,Prophet,8694245.204738276,historical
2025-10-09 09:00:00,10130332.21,Prophet,9047388.450965816,historical
2025-10-09 10:00:00,10512441.69,Prophet,9311796.57632018,historical
2025-10-09 11:00:00,10748111.56,Prophet,9505807.941417517,historical
2025-10-09 12:00:00,10655027.37,Prophet,9635634.45908318,historical
2025-10-09 13:00:00,10689658.16,Prophet,9678892.938886452,historical
2025-10-09 14:00:00,10834253.05,Prophet,9624741.34780815,historical
2025-10-09 15:00:00,10901501.97,Prophet,9523915.538111014,historical
2025-10-09 16:00:00,10883237.97,Prophet,9480536.57166742,historical
2025-10-09 17:00:00,10869438.66,Prophet,9572115.017829347,historical
2025-10-09 18:00:00,11247492.54,Prophet,9763210.733999195,historical
2025-10-09 19:00:00,11140793.17,Prophet,9899910.955623137,historical
2025-10-09 20:00:00,10961940.39,Prophet,9807564.862402912,historical
2025-10-09 21:00:00,10469222.21,Prophet,9419628.628826074,historical
2025-10-09 22:00:00,9896880.06,Prophet,8831101.304760614,historical
2025-10-09 23:00:00,9322424.37,Prophet,8231827.647636243,historical
2025-10-10 00:00:00,8695867.32,Prophet,7777927.740211188,historical
2025-10-10 01:00:00,8381120.44,Prophet,7509141.398801059,historical
2025-10-10 02:00:00,8304385.59,Prophet,7371843.761389873,historical
2025-10-10 03:00:00,8356041.58,Prophet,7309739.161119051,historical
2025-10-10 04:00:00,8375372.1,Prophet,7329219.360737285,historical
2025-10-10 05:00:00,8332348.77,Prophet,7481982.426158519,historical
2025-10-10 06:00:00,8624864.48,Prophet,7793320.518591026,historical
2025-10-10 07:00:00,9350947.88,Prophet,8214697.984296296,historical
2025-10-10 08:00:00,9917221.67,Prophet,8648026.920523338,historical
2025-10-10 09:00:00,10076552.02,Prophet,9013318.343371335,historical
2025-10-10 10:00:00,10372867.11,Prophet,9290143.014983555,historical
2025-10-10 11:00:00,10439034.03,Prophet,9496539.01919754,historical
2025-10-10 12:00:00,10331822.24,Prophet,9638404.76127303,historical
2025-10-10 13:00:00,10313961.15,Prophet,9693034.642436525,historical
2025-10-10 14:00:00,10461368.51,Prophet,9649259.857408468,historical
2025-10-10 15:00:00,10597833.49,Prophet,9557489.806927977,historical
2025-10-10 16:00:00,10456328.1,Prophet,9521524.192988152,historical
2025-10-10 17:00:00,10414325.45,Prophet,9618562.110818308,historical
2025-10-10 18:00:00,10934875.33,Prophet,9812866.582785184,historical
2025-10-10 19:00:00,10862909.01,Prophet,9950247.29711747,historical
2025-10-10 20:00:00,10587576.67,Prophet,9855799.654959727,historical
2025-10-10 21:00:00,10079119.21,Prophet,9462754.072787683,historical
2025-10-10 22:00:00,9525495.19,Prophet,8865915.826611696,historical
2025-10-10 23:00:00,9016510.93,Prophet,8254971.504002225,historical
2025-10-11 00:00:00,8575214.93,Prophet,7785921.84604172,historical
2025-10-11 01:00:00,8257401.66,Prophet,7498428.937060223,historical
2025-10-11 02:00:00,8013532.93,Prophet,7338834.089647902,historical
2025-10-11 03:00:00,7840813.71,Prophet,7250853.494370943,historical
2025-10-11 04:00:00,7876978.89,Prophet,7240937.68035321,historical
2025-10-11 05:00:00,7880029.58,Prophet,7360891.041638851,historical
2025-10-11 06:00:00,7992131.39,Prophet,7636159.693137268,historical
2025-10-11 07:00:00,8468506.39,Prophet,8018409.026602617,historical
2025-10-11 08:00:00,8965035.55,Prophet,8409798.144223006,historical
2025-10-11 09:00:00,9257239.52,Prophet,8730629.30193624,historical
2025-10-11 10:00:00,9580764.01,Prophet,8960806.433662847,historical
2025-10-11 11:00:00,9760990.88,Prophet,9118739.867450686,historical
2025-10-11 12:00:00,9669532.82,Prophet,9210735.936905136,historical
2025-10-11 13:00:00,9551660.37,Prophet,9214528.774311079,historical
2025-10-11 14:00:00,9458250.35,Prophet,9119416.775147537,historical
2025-10-11 15:00:00,9516123.81,Prophet,8976299.273670407,historical
2025-10-11 16:00:00,9500184.28,Prophet,8889483.550131619,historical
2025-10-11 17:00:00,9658661.36,Prophet,8936688.541471055,historical
2025-10-11 18:00:00,10239581.53,Prophet,9082703.76233965,historical
2025-10-11 19:00:00,10097860.99,Prophet,9173866.264481664,historical
2025-10-11 20:00:00,9793863.52,Prophet,9035793.805507872,historical
2025-10-11 21:00:00,9385849.88,Prophet,8602228.243435664,historical
2025-10-11 22:00:00,8869237.1,Prophet,7968469.513549125,historical
2025-10-11 23:00:00,8386887.37,Prophet,7324676.323474245,historical
2025-10-12 00:00:00,7994161.24,Prophet,6827293.418690942,historical
2025-10-12 01:00:00,7696603.7,Prophet,6516393.442592324,historical
2025-10-12 02:00:00,7478925.75,Prophet,6338689.804722322,historical
2025-10-12 03:00:00,7318934.85,Prophet,6238227.687851299,historical
2025-10-12 04:00:00,7249017.32,Prophet,6221739.297359575,historical
2025-10-12 05:00:00,7161097.09,Prophet,6341259.660906934,historical
2025-10-12 06:00:00,7038139.99,Prophet,6622411.2891040705,historical
2025-10-12 07:00:00,7252322.65,Prophet,7016979.108960022,historical
2025-10-12 08:00:00,7581742.33,Prophet,7427182.881848225,historical
2025-10-12 09:00:00,7889269.42,Prophet,7773325.265894072,historical
2025-10-12 10:00:00,8145898.75,Prophet,8035249.613636779,historical
2025-10-12 11:00:00,8388977.66,Prophet,8231244.62853484,historical
2025-10-12 12:00:00,8544045.79,Prophet,8367434.588085591,historical
2025-10-12 13:00:00,8528209.0,Prophet,8421312.416440453,historical
2025-10-12 14:00:00,8463467.71,Prophet,8381878.085047953,historical
2025-10-12 15:00:00,8402493.04,Prophet,8299677.861718227,historical
2025-10-12 16:00:00,8475489.09,Prophet,8278614.502003845,historical
2025-10-12 17:00:00,8741670.95,Prophet,8395954.720807834,historical
2025-10-12 18:00:00,9421763.15,Prophet,8615992.410253072,historical
2025-10-12 19:00:00,9468845.28,Prophet,8784530.384373626,historical
2025-10-12 20:00:00,9278052.67,Prophet,8726618.768987376,historical
2025-10-12 21:00:00,8972633.35,Prophet,8375403.994388269,historical
2025-10-12 22:00:00,8517333.9,Prophet,7825568.684909476,historical
2025-10-12 23:00:00,8126557.3,Prophet,7266638.51481621,historical
2025-10-13 00:00:00,7772189.83,Prophet,6854415.812427517,historical
2025-10-13 01:00:00,7526740.53,Prophet,6628327.866155745,historical
2025-10-13 02:00:00,7301231.78,Prophet,6534446.272011559,historical
2025-10-13 03:00:00,7184847.12,Prophet,6516184.380374377,historical
2025-10-13 04:00:00,7135432.81,Prophet,6579658.872645163,historical
2025-10-13 05:00:00,7089386.89,Prophet,6776311.704010961,historical
2025-10-13 06:00:00,7063117.89,Prophet,7131200.653753689,historical
2025-10-13 07:00:00,7380295.3,Prophet,7595579.828696198,historical
2025-10-13 08:00:00,7775227.24,Prophet,8071177.268706653,historical
2025-10-13 09:00:00,8190083.27,Prophet,8477847.756528698,historical
2025-10-13 10:00:00,8579962.34,Prophet,8795034.870070169,historical
2025-10-13 11:00:00,8874405.54,Prophet,9040679.353817223,historical
2025-10-13 12:00:00,9033887.9,Prophet,9220612.476676542,historical
2025-10-13 13:00:00,9010474.31,Prophet,9312091.626071543,historical
2025-10-13 14:00:00,8818261.12,Prophet,9303940.590227632,historical
2025-10-13 15:00:00,8791608.83,Prophet,9246590.030736383,historical
2025-10-13 16:00:00,8756609.47,Prophet,9243888.22837839,historical
2025-10-13 17:00:00,9108660.35,Prophet,9373108.437428558,historical
2025-10-13 18:00:00,9878974.06,Prophet,9598611.319345448,historical
2025-10-13 19:00:00,10000939.17,Prophet,9766325.24948974,historical
2025-10-13 20:00:00,9794328.49,Prophet,9701482.635731464,historical
2025-10-13 21:00:00,9427023.6,Prophet,9337466.234538605,historical
2025-10-13 22:00:00,8970496.66,Prophet,8769245.793707015,historical
2025-10-13 23:00:00,8463638.15,Prophet,8186681.1325877,historical
2025-10-14 00:00:00,8037443.82,Prophet,7745951.489650818,historical
2025-10-14 01:00:00,7739781.43,Prophet,7486899.143854581,historical
2025-10-14 02:00:00,7554096.18,Prophet,7356043.707546535,historical
2025-10-14 03:00:00,7510589.63,Prophet,7297274.210507054,historical
2025-10-14 04:00:00,7773788.95,Prophet,7317205.0711477,historical
2025-10-14 05:00:00,8215319.39,Prophet,7467792.2587330565,historical
2025-10-14 06:00:00,8396063.99,Prophet,7774617.957741269,historical
2025-10-14 07:00:00,8884926.44,Prophet,8189465.1498055905,historical
2025-10-14 08:00:00,9248936.2,Prophet,8614589.332863225,historical
2025-10-14 09:00:00,9559360.75,Prophet,8970365.548660094,historical
2025-10-14 10:00:00,9935721.97,Prophet,9236744.824300908,historical
2025-10-14 11:00:00,10255420.85,Prophet,9432157.169656556,historical
2025-10-14 12:00:00,10289413.76,Prophet,9562899.859409608,historical
2025-10-14 13:00:00,10437904.4,Prophet,9606668.306925703,historical
2025-10-14 14:00:00,10683501.34,Prophet,9552692.034744,historical
2025-10-14 15:00:00,10676947.95,Prophet,9451771.290934052,historical
2025-10-14 16:00:00,10594050.4,Prophet,9408084.435714357,historical
2025-10-14 17:00:00,10513808.64,Prophet,9499192.468300723,historical
2025-10-14 18:00:00,11136956.4,Prophet,9689699.19289723,historical
2025-10-14 19:00:00,11163441.47,Prophet,9825729.838500433,historical
2025-10-14 20:00:00,10898227.95,Prophet,9732666.284664739,historical
2025-10-14 21:00:00,10363179.9,Prophet,9343992.88485269,historical
2025-10-14 22:00:00,9695342.57,Prophet,8754733.215052856,historical
2025-10-14 23:00:00,9025602.45,Prophet,8154753.849491966,historical
2025-10-15 00:00:00,8507960.31,Prophet,7700194.976785025,historical
2025-10-15 01:00:00,8241349.31,Prophet,7430815.839856259,historical
2025-10-15 02:00:00,7988628.46,Prophet,7293011.36702008,historical
2025-10-15 03:00:00,7910881.66,Prophet,7230507.077541046,historical
2025-10-15 04:00:00,8126450.31,Prophet,7249718.3152423985,historical
2025-10-15 05:00:00,8533687.0,Prophet,7402370.0668047415,historical
2025-10-15 06:00:00,8680434.83,Prophet,7713785.623534251,historical
2025-10-15 07:00:00,9036213.06,Prophet,8135465.446119679,historical
2025-10-15 08:00:00,9481553.56,Prophet,8569363.392774742,historical
2025-10-15 09:00:00,9787185.48,Prophet,8935538.420292998,historical
2025-10-15 10:00:00,10189143.51,Prophet,9213615.800466428,historical
2025-10-15 11:00:00,10454448.13,Prophet,9421694.929588567,historical
2025-10-15 12:00:00,10371490.49,Prophet,9565742.396001115,historical
2025-10-15 13:00:00,10550422.02,Prophet,9623127.549545694,historical
2025-10-15 14:00:00,10707830.49,Prophet,9582763.01638591,historical
2025-10-15 15:00:00,10724258.76,Prophet,9495145.649353852,historical
2025-10-15 16:00:00,10598954.37,Prophet,9464167.982555246,historical
2025-10-15 17:00:00,10606606.8,Prophet,9567126.50808464,historical
2025-10-15 18:00:00,11105417.8,Prophet,9768385.22673381,historical
2025-10-15 19:00:00,11024043.96,Prophet,9913857.244956665,historical
2025-10-15 20:00:00,10675034.19,Prophet,9828742.533919722,historical
2025-10-15 21:00:00,10149461.42,Prophet,9446375.811976954,historical
2025-10-15 22:00:00,9441631.63,Prophet,8861664.854308344,historical
2025-10-15 23:00:00,8715960.66,Prophet,8264395.314680026,historical
2025-10-16 00:00:00,8253613.87,Prophet,7810661.862784138,historical
2025-10-16 01:00:00,7970285.47,Prophet,7540213.616973793,historical
2025-10-16 02:00:00,7798344.88,Prophet,7399470.245109175,historical
2025-10-16 03:00:00,7720833.21,Prophet,7332215.827027202,historical
2025-10-16 04:00:00,7937367.93,Prophet,7344956.550955273,historical
2025-10-16 05:00:00,8397668.85,Prophet,7489538.525158022,historical
2025-10-16 06:00:00,8572801.49,Prophet,7791433.994476033,historical
2025-10-16 07:00:00,8912566.7,Prophet,8202317.358448825,historical
2025-10-16 08:00:00,9338670.39,Prophet,8624338.193428896,historical
2025-10-16 09:00:00,9602464.51,Prophet,8977769.43507677,historical
2025-10-16 10:00:00,9913584.92,Prophet,9242464.815506147,historical
2025-10-16 11:00:00,10197718.06,Prophet,9436762.686647823,historical
2025-10-16 12:00:00,10066644.13,Prophet,9566874.952681921,historical
2025-10-16 13:00:00,10155886.56,Prophet,9610418.414552366,historical
2025-10-16 14:00:00,10331782.87,Prophet,9556551.030675378,historical
2025-10-16 15:00:00,10409498.59,Prophet,9456008.644765764,historical
2025-10-16 16:00:00,10392793.24,Prophet,9412912.310191,historical
2025-10-16 17:00:00,10441266.27,Prophet,9504772.587827414,historical
2025-10-16 18:00:00,11018715.19,Prophet,9696149.326662855,historical
2025-10-16 19:00:00,10962331.7,Prophet,9833129.753728157,historical
2025-10-16 20:00:00,10655899.92,Prophet,9741063.040386695,historical
2025-10-16 21:00:00,10143138.87,Prophet,9353405.352801977,historical
2025-10-16 22:00:00,9438290.54,Prophet,8765155.732568318,historical
2025-10-16 23:00:00,8725094.65,Prophet,8166158.928876503,historical
2025-10-17 00:00:00,8272982.44,Prophet,7712535.016285941,historical
2025-10-17 01:00:00,8000345.46,Prophet,7444023.802955264,historical
2025-10-17 02:00:00,8131740.28,Prophet,7307000.41874638,historical
2025-10-17 03:00:00,8129348.18,Prophet,7245169.188723056,historical
2025-10-17 04:00:00,8328649.75,Prophet,7264921.867599787,historical
2025-10-17 05:00:00,8776260.09,Prophet,7417956.513304079,historical
2025-10-17 06:00:00,8896395.38,Prophet,7729565.279071654,historical
2025-10-17 07:00:00,9305603.98,Prophet,8151212.503278942,historical
2025-10-17 08:00:00,9529909.4,Prophet,8584810.275287371,historical
2025-10-17 09:00:00,9699689.66,Prophet,8950369.603384545,historical
2025-10-17 10:00:00,10070341.67,Prophet,9227461.241927294,historical
2025-10-17 11:00:00,10349761.06,Prophet,9434123.267017229,historical
2025-10-17 12:00:00,10280323.15,Prophet,9576254.076215588,historical
2025-10-17 13:00:00,10470432.09,Prophet,9631148.063116793,historical
2025-10-17 14:00:00,10654691.16,Prophet,9587636.414825644,historical
2025-10-17 15:00:00,10715229.15,Prophet,9496128.524528407,historical
2025-10-17 16:00:00,10613795.48,Prophet,9460424.086702837,historical
2025-10-17 17:00:00,10588364.93,Prophet,9557722.189110627,historical
2025-10-17 18:00:00,11138568.93,Prophet,9752285.846715948,historical
2025-10-17 19:00:00,11059875.87,Prophet,9889924.740346007,historical
2025-10-17 20:00:00,10732856.51,Prophet,9795734.263846153,historical
2025-10-17 21:00:00,10270740.53,Prophet,9402944.826398674,historical
2025-10-17 22:00:00,9682614.11,Prophet,8806361.696791125,historical
2025-10-17 23:00:00,9119579.55,Prophet,8195671.455413501,historical
2025-10-18 00:00:00,8708694.94,Prophet,7726874.836209504,historical
2025-10-18 01:00:00,8396181.99,Prophet,7439633.9164347155,historical
2025-10-18 02:00:00,8199022.82,Prophet,7280290.0016339,historical
2025-10-18 03:00:00,8024639.87,Prophet,7192559.275391882,historical
2025-10-18 04:00:00,8040269.81,Prophet,7182892.2598987,historical
2025-10-18 05:00:00,8098973.48,Prophet,7303093.342321983,historical
2025-10-18 06:00:00,8289975.53,Prophet,7578608.63071813,historical
2025-10-18 07:00:00,8805292.16,Prophet,7961103.510083987,historical
2025-10-18 08:00:00,9319006.25,Prophet,8352737.0758593725,historical
2025-10-18 09:00:00,9676262.78,Prophet,8673811.577309512,historical
2025-10-18 10:00:00,10008133.8,Prophet,8904230.941726504,historical
2025-10-18 11:00:00,10233159.15,Prophet,9062405.49058101,historical
2025-10-18 12:00:00,10154643.52,Prophet,9154641.550966939,historical
2025-10-18 13:00:00,10018296.43,Prophet,9158673.248692222,historical
2025-10-18 14:00:00,10039267.82,Prophet,9063798.972828832,historical
2025-10-18 15:00:00,10023932.25,Prophet,8920918.05127243,historical
2025-10-18 16:00:00,9974970.15,Prophet,8834337.757968014,historical
2025-10-18 17:00:00,10079246.13,Prophet,8881777.023596883,historical
2025-10-18 18:00:00,10638811.96,Prophet,9028025.356632307,historical
2025-10-18 19:00:00,10486179.85,Prophet,9119419.802654391,historical
2025-10-18 20:00:00,10196439.92,Prophet,8981578.11321016,historical
2025-10-18 21:00:00,9760511.24,Prophet,8548242.14030429,historical
2025-10-18 22:00:00,9256836.33,Prophet,7914711.813159311,historical
2025-10-18 23:00:00,8750143.44,Prophet,7271145.833587089,historical
2025-10-19 00:00:00,8389641.85,Prophet,6773988.94117172,historical
2025-10-19 01:00:00,8089071.12,Prophet,6463313.773504747,historical
2025-10-19 02:00:00,7879127.71,Prophet,6285833.734378509,historical
2025-10-19 03:00:00,7689912.89,Prophet,6185594.000899842,historical
2025-10-19 04:00:00,7610653.05,Prophet,6169326.772803619,historical
2025-10-19 05:00:00,7509618.42,Prophet,6289067.072181441,historical
2025-10-19 06:00:00,7334757.06,Prophet,6570437.404144582,historical
2025-10-19 07:00:00,7564730.67,Prophet,6965222.690248917,historical
2025-10-19 08:00:00,7948858.49,Prophet,7375642.6864773445,historical
